"","Origin","Weather","Security","LateAircraft"
"727264","ATL",0,0,7
"727265","ATL",0,0,0
"727266","ATL",0,0,18
"727267","ATL",0,0,0
"727272","ATL",0,0,0
"727275","ATL",0,0,23
"727279","ATL",0,0,0
"727280","ATL",0,0,19
"727282","ATL",0,0,13
"727287","ATL",0,0,0
"727300","ATL",0,0,88
"727304","ATL",0,0,0
"727307","ATL",0,0,0
"727309","ATL",0,0,17
"727316","ATL",0,0,19
"727318","ATL",0,0,0
"727331","ATL",0,0,0
"727337","ATL",0,0,43
"727339","ATL",0,0,15
"727347","ATL",0,0,9
"727348","ATL",0,0,9
"727353","ATL",0,0,0
"727363","ATL",0,0,14
"727369","ATL",0,0,26
"727389","ATL",0,0,0
"727392","ATL",0,0,0
"727397","LAX",0,0,286
"727405","ATL",0,0,4
"727412","ATL",0,0,0
"727413","ATL",0,0,30
"727414","ATL",0,0,15
"727421","ATL",0,0,0
"727433","ATL",0,0,0
"727435","ATL",0,0,25
"727441","ATL",0,0,32
"727445","ATL",0,0,0
"727446","ATL",0,0,0
"727448","ATL",0,0,0
"727456","ATL",0,0,0
"727459","ATL",0,0,0
"727465","LAX",0,0,0
"727468","ATL",0,0,0
"727473","ATL",0,0,21
"727474","ATL",0,0,0
"727476","LAX",0,0,0
"727477","LAX",0,0,0
"727478","LAX",0,0,37
"727489","ATL",0,0,0
"727490","ATL",0,0,0
"727493","ATL",0,0,0
"727495","ATL",0,0,54
"727496","ATL",20,0,56
"727498","ATL",0,0,0
"727499","ATL",0,0,0
"727500","ATL",48,0,16
"727501","ATL",0,0,0
"727502","ATL",0,0,0
"727503","ATL",103,0,0
"727504","ATL",0,0,0
"727506","ATL",0,0,23
"727507","ATL",0,0,3
"727510","ATL",0,0,17
"727513","ATL",0,0,20
"727521","ATL",0,0,9
"727523","ATL",0,0,24
"727526","ATL",44,0,0
"727528","ATL",0,0,47
"727530","ATL",77,0,0
"727531","ATL",0,0,3
"727535","ATL",5,0,51
"727536","ATL",0,0,6
"727537","ATL",0,0,0
"727542","ATL",0,0,6
"727543","ATL",3,0,39
"727544","ATL",0,0,0
"727545","ATL",77,0,0
"727548","ATL",0,0,0
"727550","ATL",0,0,0
"727552","ATL",0,0,0
"727553","ATL",0,0,0
"727554","ATL",0,0,0
"727556","ATL",0,0,0
"727557","ATL",56,0,31
"727558","ATL",61,0,0
"727561","ATL",0,0,16
"727565","ATL",0,0,0
"727566","LAX",0,0,182
"727577","ATL",0,0,0
"727578","ATL",0,0,0
"727581","ATL",66,0,8
"727584","ATL",0,0,8
"727588","ATL",0,0,0
"727592","ATL",0,0,9
"727598","ATL",0,0,10
"727601","LAX",0,0,0
"727606","ATL",0,0,0
"727613","ATL",0,0,0
"727616","ATL",0,0,0
"727619","ATL",0,0,0
"727620","ATL",0,0,17
"727621","ATL",55,0,0
"727623","ATL",0,0,0
"727626","ATL",0,0,0
"727629","ATL",0,0,8
"727632","ATL",0,0,13
"727634","ATL",0,0,0
"727636","ATL",67,0,0
"727638","ATL",0,0,0
"727645","LAX",0,0,6
"727650","ATL",0,0,18
"727656","ATL",0,0,0
"727657","ATL",62,0,0
"727666","ATL",0,0,15
"727681","ATL",0,0,0
"727687","ATL",0,0,24
"727688","ATL",52,0,8
"727689","ATL",0,0,0
"727693","ATL",0,0,0
"727696","ATL",64,0,0
"727699","ATL",0,0,0
"727700","ATL",72,0,0
"727701","ATL",0,0,0
"727703","ATL",71,0,0
"727704","ATL",0,0,0
"727705","ATL",36,0,0
"727706","ATL",0,0,0
"727709","ATL",0,0,9
"727711","ATL",0,0,0
"727712","ATL",0,0,0
"727716","ATL",0,0,8
"727722","ATL",0,0,8
"727728","ATL",74,0,0
"727732","ATL",0,0,0
"727736","ATL",4,0,91
"727741","ATL",0,0,70
"727744","ATL",0,0,2
"727745","ATL",0,0,11
"727746","ATL",0,0,39
"727748","ATL",0,0,7
"727753","LAX",0,0,0
"727754","ATL",8,0,42
"727755","ATL",0,0,26
"727756","ATL",0,0,0
"727761","ATL",0,0,7
"727762","ATL",58,0,0
"727763","ATL",0,0,0
"727764","ATL",64,0,0
"727766","ATL",0,0,27
"727767","ATL",0,0,7
"727771","ATL",45,0,0
"727773","ATL",0,0,11
"727780","ATL",0,0,0
"727781","ATL",0,0,0
"727784","ATL",0,0,0
"727787","ATL",32,0,123
"727791","ATL",0,0,13
"727796","ATL",0,0,6
"727805","ATL",12,0,45
"727807","ATL",0,0,0
"727811","ATL",0,0,0
"727814","ATL",0,0,14
"727819","ATL",114,0,0
"727820","ATL",0,0,11
"727822","ATL",0,0,0
"727827","ATL",0,0,0
"727831","ATL",0,0,0
"727833","ATL",0,0,17
"727834","ATL",0,0,0
"727835","ATL",0,0,53
"727840","ATL",0,0,0
"727847","ATL",0,0,0
"727850","ATL",0,0,7
"727860","ATL",0,0,0
"727864","ATL",0,0,4
"727865","ATL",0,0,94
"727870","LAX",0,0,109
"727875","ATL",0,0,0
"727883","ATL",0,0,0
"727890","ATL",0,0,0
"727892","ATL",0,0,0
"727896","LAX",0,0,0
"727909","ATL",0,0,1
"727913","ATL",0,0,36
"727917","ATL",0,0,0
"727918","ATL",0,0,4
"727921","ATL",0,0,0
"727924","ATL",0,0,0
"727928","ATL",0,0,15
"727929","ATL",0,0,12
"727931","ATL",0,0,0
"727935","ATL",0,0,0
"727936","ATL",0,0,0
"727940","ATL",0,0,2
"727944","ATL",0,0,0
"727948","ATL",0,0,7
"727949","ATL",0,0,12
"727950","ATL",0,0,0
"727951","ATL",0,0,0
"727952","ATL",0,0,6
"727954","ATL",0,0,0
"727955","ATL",0,0,0
"727960","LAX",0,0,0
"727963","ATL",0,0,0
"727972","ATL",0,0,0
"727989","ATL",0,0,0
"727991","ATL",0,0,27
"727995","ATL",0,0,0
"727998","ATL",0,0,14
"727999","ATL",0,0,4
"728008","ATL",35,0,0
"728014","ATL",0,0,0
"728035","ATL",0,0,0
"728038","ATL",0,0,10
"728039","ATL",0,0,0
"728042","ATL",0,0,12
"728043","ATL",0,0,0
"728056","ATL",0,0,0
"728057","ATL",0,0,0
"728060","ATL",0,0,0
"728063","LAX",0,0,0
"728064","ATL",0,0,18
"728067","ATL",0,0,0
"728071","ATL",0,0,0
"728072","ATL",7,0,0
"728077","ATL",0,0,20
"728080","ATL",0,0,0
"728087","ATL",0,0,0
"728090","ATL",0,0,0
"728094","ATL",0,0,0
"728096","ATL",0,0,0
"728097","ATL",0,0,0
"728101","ATL",0,0,82
"728106","ATL",0,0,0
"728124","ATL",0,0,50
"728130","ATL",0,0,0
"728152","LAX",0,0,0
"728156","ATL",0,0,172
"728157","LAX",0,0,1
"728160","ATL",0,0,30
"728163","LAX",0,0,0
"728172","ATL",0,0,0
"728176","LAX",0,0,24
"728184","LAX",0,0,0
"728189","ATL",0,0,24
"728191","ATL",0,0,0
"728197","ATL",0,0,0
"728199","ATL",0,0,16
"728204","ATL",0,0,179
"728206","ATL",0,0,5
"728208","ATL",0,0,8
"728212","ATL",0,0,6
"728215","ATL",0,0,23
"728216","ATL",0,0,11
"728220","ATL",0,0,13
"728221","ATL",0,0,18
"728223","ATL",0,0,12
"728227","ATL",0,0,20
"728231","ATL",0,0,0
"728232","ATL",0,0,57
"728234","ATL",0,0,0
"728237","ATL",0,0,19
"728247","ATL",0,0,30
"728251","ATL",0,0,1
"728252","ATL",0,0,0
"728254","ATL",0,0,0
"728257","ATL",0,0,0
"728261","ATL",0,0,11
"728270","ATL",0,0,0
"728272","LAX",0,0,54
"728273","ATL",0,0,1
"728276","ATL",0,0,0
"728278","ATL",0,0,0
"728280","ATL",0,0,0
"728292","ATL",0,0,0
"728297","ATL",0,0,0
"728313","ATL",0,0,17
"728316","LAX",0,0,7
"728317","ATL",0,0,30
"728321","ATL",0,0,0
"728323","ATL",0,0,10
"728325","ATL",0,0,2
"728326","ATL",0,0,0
"728327","ATL",0,0,0
"728328","ATL",0,0,1
"728333","ATL",0,0,0
"728351","ATL",0,0,0
"728361","ATL",0,0,20
"728366","ATL",0,0,33
"728370","ATL",0,0,6
"728372","ATL",0,0,55
"728378","ATL",0,0,3
"728386","ATL",0,0,18
"728394","ATL",0,0,0
"728404","ATL",0,0,0
"728408","ATL",0,0,23
"728409","ATL",0,0,0
"728417","LAX",0,0,0
"728422","ATL",0,0,13
"728428","ATL",0,0,0
"728432","ATL",0,0,16
"728436","ATL",0,0,9
"728444","ATL",0,0,0
"728448","ATL",0,0,0
"728457","ATL",0,0,3
"728462","ATL",0,0,0
"728463","ATL",0,0,51
"728468","ATL",0,0,117
"728471","ATL",38,0,0
"728477","ATL",0,0,0
"728480","ATL",0,0,0
"728485","ATL",0,0,1
"728486","ATL",0,0,18
"728499","ATL",0,0,8
"728502","ATL",0,0,0
"728503","ATL",0,0,0
"728506","ATL",0,0,0
"728510","ATL",0,0,0
"728527","ATL",0,0,0
"728530","ATL",0,0,6
"728533","ATL",0,0,26
"728538","ATL",0,0,0
"728544","ATL",0,0,0
"728549","ATL",0,0,137
"728551","LAX",0,0,0
"728552","ATL",0,0,63
"728562","ATL",29,0,0
"728565","ATL",0,0,66
"728568","ATL",0,0,0
"728571","ATL",0,0,7
"728580","LAX",0,0,62
"728603","ATL",0,0,0
"728604","ATL",0,0,37
"728607","ATL",0,0,0
"728615","ATL",0,0,19
"728618","ATL",0,0,29
"728627","ATL",0,0,0
"728628","ATL",0,0,0
"728630","ATL",0,0,23
"728631","ATL",0,0,0
"728633","ATL",0,0,70
"728641","ATL",0,0,31
"728642","ATL",0,0,14
"728645","ATL",0,0,16
"728648","LAX",0,0,0
"728649","ATL",0,0,0
"728651","ATL",57,0,0
"728654","ATL",0,0,0
"728655","ATL",0,0,0
"728657","ATL",0,0,30
"728660","ATL",0,0,0
"728666","ATL",0,0,19
"728671","ATL",0,0,0
"728675","ATL",0,0,0
"728681","LAX",0,0,5
"728684","ATL",0,0,50
"728687","ATL",0,0,0
"728704","ATL",0,0,14
"728724","ATL",0,0,0
"728728","ATL",0,0,18
"728734","ATL",0,0,0
"728738","ATL",0,0,0
"728740","ATL",0,0,0
"728742","ATL",0,0,0
"728744","ATL",0,0,0
"728749","ATL",0,0,0
"728752","ATL",0,0,0
"728754","ATL",0,0,0
"728758","ATL",0,0,0
"728760","LAX",0,0,19
"728763","ATL",0,0,0
"728767","ATL",0,0,0
"728770","ATL",0,0,0
"728774","ATL",0,0,0
"728780","ATL",0,0,0
"728781","ATL",0,0,0
"728783","ATL",0,0,0
"728801","ATL",0,0,0
"728809","ATL",0,0,14
"728811","ATL",0,0,0
"728820","ATL",0,0,32
"728821","ATL",0,0,5
"728826","ATL",0,0,0
"728844","ATL",0,0,0
"728874","LAX",0,0,0
"728878","ATL",0,0,0
"728892","ATL",0,0,0
"728894","ATL",0,0,11
"728895","ATL",0,0,0
"728908","ATL",0,0,56
"728912","ATL",0,0,0
"728924","ATL",0,0,0
"728925","ATL",0,0,0
"728927","ATL",0,0,0
"728929","ATL",0,0,47
"728930","ATL",0,0,0
"728935","ATL",0,0,0
"728939","ATL",0,0,0
"728940","ATL",0,0,3
"728964","ATL",0,0,0
"728967","ATL",0,0,0
"728979","ATL",0,0,0
"728982","ATL",0,0,0
"728985","ATL",0,0,0
"728987","ATL",0,0,0
"728997","ATL",0,0,0
"729011","ATL",0,0,0
"729015","ATL",0,0,5
"729024","ATL",0,0,0
"729048","ATL",0,0,42
"729053","ATL",0,0,0
"729068","LAX",0,0,105
"729074","ATL",0,0,0
"729075","ATL",0,0,0
"729081","ATL",0,0,0
"729084","ATL",0,0,0
"729086","ATL",0,0,6
"729089","ATL",0,0,0
"729096","ATL",0,0,10
"729101","ATL",0,0,0
"729109","ATL",0,0,0
"729115","ATL",0,0,0
"729118","ATL",0,0,0
"729130","ATL",0,0,0
"729132","ATL",0,0,0
"729138","ATL",0,0,0
"729140","ATL",0,0,29
"729141","ATL",0,0,14
"729147","ATL",0,0,0
"729152","ATL",0,0,11
"729169","LAX",0,0,18
"729759","LAX",0,0,73
"729762","LAX",0,0,16
"729765","LAX",0,0,32
"729766","LAX",0,0,6
"729768","LAX",0,0,70
"729769","LAX",0,0,59
"729770","LAX",0,0,92
"729771","LAX",0,0,16
"729776","LAX",0,0,50
"729777","LAX",0,0,21
"729778","LAX",0,0,8
"729784","LAX",0,0,25
"729788","LAX",0,0,123
"729789","LAX",0,0,3
"729790","LAX",0,0,0
"729791","LAX",0,0,0
"729792","LAX",0,0,0
"729793","LAX",0,0,9
"729794","LAX",0,0,0
"729796","LAX",0,0,3
"729798","LAX",0,0,13
"729799","LAX",0,0,11
"729806","LAX",0,0,18
"729807","LAX",0,0,0
"729811","LAX",0,0,13
"730638","LAX",0,0,17
"730647","LAX",0,0,49
"730649","LAX",0,0,21
"730650","LAX",0,0,26
"730651","LAX",0,0,9
"730652","LAX",0,0,1
"730655","LAX",0,0,13
"730659","LAX",0,0,13
"730660","LAX",0,0,0
"730664","LAX",0,0,36
"731347","LAX",0,0,0
"731348","LAX",0,0,23
"731350","LAX",0,0,64
"731351","LAX",0,0,20
"731352","LAX",0,0,29
"732108","LAX",0,0,26
"732111","LAX",0,0,0
"732116","LAX",0,0,16
"732125","LAX",0,0,27
"732128","LAX",0,0,0
"732129","LAX",30,0,5
"732130","LAX",0,0,0
"732134","LAX",0,0,4
"732138","LAX",0,0,15
"733041","LAX",0,0,52
"733062","LAX",19,0,0
"733075","LAX",0,0,77
"734087","LAX",0,0,14
"734093","LAX",0,0,127
"734094","LAX",0,0,6
"734095","LAX",0,0,22
"734096","LAX",0,0,4
"734097","LAX",0,0,29
"734099","LAX",0,0,5
"734101","LAX",0,0,28
"734102","LAX",0,0,1
"734107","LAX",0,0,19
"734109","LAX",0,0,11
"734110","LAX",0,0,0
"734112","LAX",0,0,30
"734113","LAX",0,0,0
"734114","LAX",0,0,16
"734116","LAX",0,0,26
"734117","LAX",0,0,28
"734118","LAX",0,0,9
"734120","LAX",0,0,23
"734121","LAX",0,0,13
"734122","LAX",0,0,19
"734123","LAX",0,0,16
"734124","LAX",0,0,22
"734127","LAX",0,0,12
"734131","LAX",0,0,26
"734134","LAX",0,0,14
"734140","LAX",0,0,36
"734141","LAX",0,0,42
"734147","LAX",0,0,5
"734148","LAX",0,0,26
"734149","LAX",0,0,6
"735193","LAX",0,0,15
"735196","LAX",0,0,12
"735198","LAX",0,0,15
"735200","LAX",0,0,15
"735201","LAX",0,0,8
"735206","LAX",0,0,31
"735209","LAX",0,0,24
"735214","LAX",0,0,17
"735217","LAX",0,0,28
"735220","LAX",0,0,28
"736020","LAX",0,0,31
"736026","LAX",0,0,51
"736030","LAX",0,0,3
"736031","LAX",0,0,16
"736032","LAX",0,0,44
"736033","LAX",0,0,25
"736035","LAX",0,0,17
"736036","LAX",0,0,15
"736042","LAX",0,0,29
"736043","LAX",0,0,21
"736044","LAX",0,0,77
"736045","LAX",0,0,15
"736046","LAX",0,0,17
"736048","LAX",0,0,24
"736050","LAX",0,0,14
"736051","LAX",0,0,36
"736056","LAX",0,0,32
"736057","LAX",0,0,17
"736060","LAX",0,0,29
"736064","LAX",0,0,15
"736066","LAX",0,0,28
"736067","LAX",0,0,48
"736069","LAX",90,0,6
"736071","LAX",0,0,3
"736074","LAX",0,0,11
"736076","LAX",0,0,6
"736077","LAX",0,0,13
"736079","LAX",0,0,19
"736082","LAX",0,0,153
"736083","LAX",0,0,10
"736084","LAX",0,0,30
"736085","LAX",0,0,50
"736086","LAX",0,0,7
"737263","LAX",0,0,14
"737267","LAX",0,0,0
"737268","LAX",0,0,95
"737269","LAX",0,0,71
"737270","LAX",0,0,17
"737273","LAX",0,0,22
"737274","LAX",0,0,23
"737277","LAX",0,0,24
"737278","LAX",25,0,8
"737283","LAX",0,0,37
"737284","LAX",0,0,15
"737285","LAX",0,0,46
"737286","LAX",0,0,24
"737287","LAX",0,0,36
"737289","LAX",0,0,10
"737294","LAX",0,0,9
"737295","LAX",0,0,8
"737296","LAX",0,0,20
"737297","LAX",0,0,21
"737298","LAX",0,0,0
"737300","LAX",0,0,19
"737305","LAX",0,0,109
"737307","LAX",0,0,43
"737308","LAX",0,0,29
"737309","LAX",0,0,17
"737310","LAX",0,0,31
"737311","LAX",0,0,15
"737314","LAX",0,0,218
"737316","LAX",0,0,15
"737319","LAX",0,0,127
"737320","LAX",0,0,14
"737323","LAX",0,0,103
"737326","LAX",0,0,25
"738554","LAX",0,0,60
"738555","LAX",0,0,31
"738556","LAX",0,0,0
"738559","LAX",0,0,8
"738560","LAX",0,0,15
"738563","LAX",0,0,30
"738564","LAX",0,0,51
"738565","LAX",0,0,10
"738566","LAX",0,0,4
"738569","LAX",0,0,31
"738570","LAX",0,0,6
"738576","LAX",0,0,23
"738577","LAX",0,0,11
"738578","LAX",0,0,0
"738581","LAX",0,0,18
"738582","LAX",0,0,18
"738583","LAX",0,0,18
"738584","LAX",0,0,0
"738586","LAX",0,0,0
"738587","LAX",0,0,3
"738588","LAX",0,0,15
"738589","LAX",0,0,0
"739565","LAX",0,0,16
"739566","LAX",0,0,76
"739567","LAX",0,0,18
"739568","LAX",0,0,5
"739569","LAX",0,0,18
"739572","LAX",0,0,29
"739573","LAX",0,0,42
"739579","LAX",0,0,25
"739582","LAX",0,0,36
"739583","LAX",0,0,30
"740736","LAX",0,0,0
"740738","LAX",0,0,34
"740739","LAX",0,0,23
"740741","LAX",0,0,36
"740743","LAX",0,0,20
"740744","LAX",0,0,9
"740746","LAX",0,0,73
"740747","LAX",0,0,2
"740748","LAX",0,0,0
"740749","LAX",0,0,30
"740750","LAX",0,0,29
"740751","LAX",0,0,2
"740753","LAX",0,0,2
"740754","LAX",0,0,3
"740756","LAX",0,0,42
"740757","LAX",0,0,23
"740758","LAX",0,0,56
"740759","LAX",0,0,22
"740760","LAX",0,0,19
"740762","LAX",0,0,16
"740763","LAX",0,0,14
"740764","LAX",0,0,52
"740765","LAX",0,0,0
"740766","LAX",0,0,26
"740772","LAX",0,0,0
"740775","LAX",0,0,0
"740777","LAX",0,0,132
"740779","LAX",0,0,24
"740780","LAX",0,0,140
"740781","LAX",0,0,0
"740782","LAX",0,0,11
"740783","LAX",0,0,71
"740784","LAX",0,0,28
"740788","LAX",0,0,35
"740794","LAX",0,0,8
"742247","LAX",0,0,23
"742248","LAX",0,0,26
"742250","LAX",0,0,0
"742251","LAX",0,0,38
"742252","LAX",0,0,0
"742253","LAX",0,0,9
"742254","LAX",0,0,0
"742255","LAX",0,0,2
"742256","LAX",0,0,12
"742258","LAX",0,0,96
"742259","LAX",0,0,0
"742260","LAX",0,0,10
"742261","LAX",0,0,27
"742262","LAX",0,0,0
"742263","LAX",0,0,35
"742264","LAX",0,0,2
"742265","LAX",0,0,10
"742267","LAX",0,0,0
"742268","LAX",0,0,11
"742269","LAX",0,0,15
"742270","LAX",0,0,7
"742271","LAX",0,0,29
"742272","LAX",0,0,3
"742273","LAX",0,0,68
"742274","LAX",0,0,132
"742275","LAX",0,0,21
"742276","LAX",0,0,30
"742277","LAX",0,0,10
"742280","LAX",0,0,23
"742283","LAX",0,0,46
"742284","LAX",0,0,51
"742287","LAX",0,0,17
"742289","LAX",0,0,11
"742290","LAX",0,0,24
"742292","LAX",0,0,0
"742293","LAX",0,0,28
"742295","LAX",0,0,14
"742296","LAX",0,0,15
"742299","LAX",0,0,33
"742301","LAX",0,0,30
"742302","LAX",0,0,98
"742303","LAX",0,0,25
"742304","LAX",0,0,36
"742306","LAX",0,0,22
"742307","LAX",0,0,5
"742308","LAX",0,0,41
"743444","LAX",0,0,38
"743445","LAX",0,0,29
"743448","LAX",0,0,0
"743451","LAX",0,0,15
"744212","LAX",0,0,18
"744213","LAX",0,0,16
"744214","LAX",0,0,49
"744215","LAX",0,0,0
"744216","LAX",0,0,13
"744219","LAX",0,0,3
"744220","LAX",0,0,0
"744222","LAX",0,0,0
"744223","LAX",0,0,3
"744224","LAX",0,0,13
"744225","LAX",0,0,16
"744227","LAX",0,0,0
"744228","LAX",0,0,20
"744230","LAX",0,0,21
"744233","LAX",0,0,95
"744235","LAX",0,0,0
"744236","LAX",0,0,8
"744237","LAX",0,0,0
"744238","LAX",0,0,21
"744239","LAX",0,0,0
"744242","LAX",0,0,0
"744243","LAX",0,0,6
"744246","LAX",0,0,36
"744247","LAX",0,0,0
"744249","LAX",0,0,10
"744250","LAX",0,0,14
"744251","LAX",0,0,0
"744252","LAX",0,0,20
"744255","LAX",0,0,7
"744261","LAX",0,0,12
"744262","LAX",0,0,21
"744263","LAX",0,0,20
"744266","LAX",0,0,20
"744268","LAX",0,0,0
"744269","LAX",0,0,20
"745429","LAX",0,0,3
"745430","LAX",0,0,15
"745431","LAX",0,0,0
"745432","LAX",0,0,17
"745433","LAX",0,0,62
"745436","LAX",0,0,11
"745437","LAX",0,0,0
"745438","LAX",0,0,10
"745441","LAX",0,0,19
"745442","LAX",0,0,0
"745443","LAX",0,0,23
"745448","LAX",0,0,9
"745451","LAX",0,0,21
"745453","LAX",0,0,8
"745455","LAX",0,0,12
"745456","LAX",0,0,13
"745457","LAX",0,0,25
"745458","LAX",0,0,22
"745459","LAX",0,0,29
"745462","LAX",0,0,6
"745463","LAX",0,0,13
"745464","LAX",0,0,0
"745467","LAX",0,0,165
"745469","LAX",0,0,32
"745470","LAX",0,0,25
"745472","LAX",0,0,0
"745474","LAX",0,0,13
"746535","LAX",0,0,23
"746538","LAX",0,0,13
"746541","LAX",0,0,0
"746543","LAX",0,0,43
"746545","LAX",0,0,10
"746550","LAX",0,0,38
"746552","LAX",0,0,26
"746553","LAX",0,0,0
"746557","LAX",0,0,9
"746558","LAX",25,0,11
"746559","LAX",0,0,0
"746561","LAX",0,0,37
"746565","LAX",0,0,13
"746566","LAX",0,0,22
"746567","LAX",0,0,78
"747545","LAX",0,0,63
"747548","LAX",0,0,20
"747549","LAX",0,0,36
"747550","LAX",0,0,14
"747551","LAX",0,0,21
"747553","LAX",0,0,33
"747554","LAX",0,0,35
"747557","LAX",0,0,58
"747563","LAX",0,0,14
"747564","LAX",0,0,51
"747565","LAX",0,0,98
"747566","LAX",0,0,16
"747567","LAX",0,0,16
"747568","LAX",0,0,18
"747569","LAX",0,0,15
"747571","LAX",0,0,33
"747572","LAX",0,0,4
"747576","LAX",0,0,56
"747578","LAX",0,0,54
"747580","LAX",0,0,18
"747582","LAX",0,0,10
"747583","LAX",0,0,11
"747585","LAX",0,0,0
"747588","LAX",0,0,49
"747589","LAX",0,0,0
"747592","LAX",0,0,18
"747594","LAX",0,0,14
"747595","LAX",0,0,90
"747596","LAX",0,0,25
"747597","LAX",0,0,44
"747599","LAX",0,0,23
"749007","LAX",0,0,26
"749008","LAX",0,0,26
"749012","LAX",0,0,34
"749013","LAX",0,0,70
"749014","LAX",0,0,64
"749015","LAX",0,0,13
"749017","LAX",0,0,42
"749018","LAX",0,0,22
"749020","LAX",0,0,6
"749021","LAX",0,0,13
"749022","LAX",0,0,51
"749024","LAX",0,0,25
"749027","LAX",0,0,46
"749028","LAX",0,0,5
"749029","LAX",0,0,0
"749030","LAX",0,0,21
"749031","LAX",0,0,30
"749032","LAX",0,0,25
"749033","LAX",0,0,16
"749035","LAX",0,0,23
"749037","LAX",0,0,0
"749038","LAX",0,0,14
"749039","LAX",0,0,88
"749040","LAX",0,0,11
"749041","LAX",0,0,44
"749042","LAX",0,0,13
"749043","LAX",0,0,2
"749044","LAX",0,0,49
"749045","LAX",0,0,35
"749046","LAX",0,0,79
"749047","LAX",0,0,21
"749048","LAX",0,0,27
"749049","LAX",0,0,22
"749050","LAX",0,0,0
"749051","LAX",0,0,8
"749053","LAX",0,0,12
"749054","LAX",0,0,85
"749055","LAX",0,0,36
"749057","LAX",0,0,18
"749058","LAX",0,0,42
"749059","LAX",0,0,22
"749060","LAX",0,0,22
"749061","LAX",0,0,20
"749062","LAX",0,0,171
"749063","LAX",0,0,95
"749064","LAX",0,0,8
"749065","LAX",0,0,22
"749066","LAX",0,0,108
"749067","LAX",0,0,94
"749068","LAX",0,0,17
"749069","LAX",0,0,18
"749070","LAX",0,0,83
"749071","LAX",0,0,12
"749073","LAX",0,0,28
"749074","LAX",0,0,31
"749075","LAX",0,0,22
"749076","LAX",0,0,16
"749077","LAX",0,0,23
"749079","LAX",0,0,35
"749080","LAX",0,0,49
"749081","LAX",0,0,21
"749082","LAX",0,0,37
"749083","LAX",0,0,8
"749084","LAX",0,0,14
"749085","LAX",0,0,63
"749086","LAX",0,0,22
"749088","LAX",0,0,28
"750827","LAX",0,0,13
"750828","LAX",0,0,17
"750829","LAX",0,0,8
"750830","LAX",0,0,54
"750831","LAX",0,0,25
"750832","LAX",0,0,36
"750833","LAX",0,0,37
"750834","LAX",0,0,58
"750836","LAX",0,0,21
"750837","LAX",0,0,20
"750840","LAX",52,0,19
"750841","LAX",0,0,13
"750842","LAX",0,0,21
"750843","LAX",0,0,24
"750844","LAX",0,0,31
"750845","LAX",0,0,43
"750846","LAX",0,0,11
"750847","LAX",0,0,45
"750848","LAX",38,0,0
"750849","LAX",0,0,24
"750850","LAX",0,0,28
"750851","LAX",0,0,42
"750853","LAX",0,0,57
"750854","LAX",0,0,51
"750857","LAX",0,0,58
"750858","LAX",0,0,44
"750859","LAX",0,0,12
"750860","LAX",0,0,18
"750861","LAX",0,0,0
"750862","LAX",0,0,34
"750863","LAX",0,0,40
"750864","LAX",0,0,10
"750865","LAX",0,0,14
"750866","LAX",0,0,31
"750867","LAX",0,0,47
"750868","LAX",0,0,24
"750869","LAX",0,0,70
"750870","LAX",0,0,18
"750872","LAX",0,0,20
"750873","LAX",0,0,86
"750874","LAX",0,0,54
"750875","LAX",0,0,0
"750876","LAX",0,0,12
"750877","LAX",0,0,0
"750878","LAX",0,0,85
"750879","LAX",0,0,27
"750880","LAX",0,0,31
"750881","LAX",0,0,28
"750882","LAX",0,0,8
"750883","LAX",0,0,40
"750884","LAX",0,0,41
"750885","LAX",0,0,23
"750886","LAX",0,0,22
"750887","LAX",0,0,80
"750888","LAX",0,0,81
"750889","LAX",0,0,36
"750890","LAX",0,0,0
"750891","LAX",0,0,49
"750892","LAX",0,0,15
"750893","LAX",0,0,40
"750894","LAX",0,0,17
"750895","LAX",0,0,13
"750896","LAX",0,0,40
"750897","LAX",0,0,80
"750898","LAX",0,0,35
"750899","LAX",0,0,30
"750900","LAX",0,0,59
"750901","LAX",0,0,0
"750902","LAX",0,0,61
"750903","LAX",0,0,4
"750904","LAX",0,0,44
"750905","LAX",0,0,6
"750906","LAX",0,0,47
"750907","LAX",0,0,13
"750908","LAX",0,0,32
"750910","LAX",0,0,66
"750911","LAX",0,0,6
"750912","LAX",0,0,10
"750913","LAX",0,0,41
"750914","LAX",0,0,12
"750915","LAX",0,0,42
"750916","LAX",0,0,33
"750917","LAX",0,0,30
"750918","LAX",0,0,0
"750920","LAX",0,0,42
"752211","LAX",0,0,45
"752215","LAX",0,0,12
"752220","LAX",0,0,19
"752221","LAX",0,0,80
"752223","LAX",0,0,23
"752228","LAX",0,0,9
"752229","LAX",0,0,1
"752230","LAX",0,0,22
"752231","LAX",0,0,23
"752233","LAX",0,0,91
"752234","LAX",0,0,47
"752236","LAX",0,0,31
"752238","LAX",0,0,22
"752239","LAX",41,0,0
"752240","LAX",0,0,3
"752243","LAX",0,0,51
"752244","LAX",0,0,44
"752245","LAX",0,0,7
"752251","LAX",0,0,47
"752257","LAX",0,0,19
"752258","LAX",0,0,16
"752933","LAX",0,0,66
"752934","LAX",0,0,42
"752942","LAX",0,0,5
